init_error,snr_db,method,mc_idx,seed,mf_grid_points,mf_search_half_range,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
0.2,15.0,proposed,8,8020,41,1.7,0.09745483845472336,0.18783167879473858,0.022447095661246655,8.36774969878361,0.99609375
0.2,15.0,oracle_sync,8,8020,41,1.7,0.09740397334098816,0.18783167879473858,0.0,1878316787.9473858,1.0
0.2,15.0,naive_slice,9,9020,41,1.7,0.518768310546875,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0.2,15.0,adjoint_lmmse,9,9020,41,1.7,0.13357748091220856,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0.2,15.0,adjoint_slice,9,9020,41,1.7,0.13357748091220856,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0.2,15.0,matched_filter,9,9020,41,1.7,0.11020101606845856,0.2035750924415959,0.03327407085285884,6.118130021722068,0.9921875
0.2,15.0,proposed_no_update,9,9020,41,1.7,0.13283488154411316,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0.2,15.0,proposed,9,9020,41,1.7,0.10904745012521744,0.2035750924415959,0.0201083726394385,10.123896900037295,1.0
0.2,15.0,oracle_sync,9,9020,41,1.7,0.10874227434396744,0.2035750924415959,0.0,2035750924.4159591,1.0
0.3,15.0,naive_slice,0,30,41,1.7,0.5048970580101013,0.2757641506305912,0.2757641506305912,0.9999999996373713,0.29296875
0.3,15.0,adjoint_lmmse,0,30,41,1.7,0.1499633938074112,0.2757641506305912,0.2757641506305912,0.9999999996373713,0.29296875
0.3,15.0,adjoint_slice,0,30,41,1.7,0.1499633938074112,0.2757641506305912,0.2757641506305912,0.9999999996373713,0.29296875
0.3,15.0,matched_filter,0,30,41,1.7,0.09860026836395264,0.2757641506305912,0.031680704727458715,8.704482811619053,0.99609375
0.3,15.0,proposed_no_update,0,30,41,1.7,0.1507568508386612,0.2757641506305912,0.2757641506305912,0.9999999996373713,0.29296875
0.3,15.0,proposed,0,30,41,1.7,0.0997111052274704,0.2757641506305912,0.027926891021661075,9.874502300640934,0.9921875
0.3,15.0,oracle_sync,0,30,41,1.7,0.09941203147172928,0.2757641506305912,0.0,2757641506.3059115,1.0
0.3,15.0,naive_slice,1,1030,41,1.7,0.4984680414199829,0.2854768330494944,0.2854768330494944,0.9999999996497089,0.3125
0.3,15.0,adjoint_lmmse,1,1030,41,1.7,0.15870971977710724,0.2854768330494944,0.2854768330494944,0.9999999996497089,0.3125
0.3,15.0,adjoint_slice,1,1030,41,1.7,0.15870971977710724,0.2854768330494944,0.2854768330494944,0.9999999996497089,0.3125
0.3,15.0,matched_filter,1,1030,41,1.7,0.1063130721449852,0.2854768330494944,0.03315329356287205,8.610813632951235,0.98828125
0.3,15.0,proposed_no_update,1,1030,41,1.7,0.15916341543197632,0.2854768330494944,0.2854768330494944,0.9999999996497089,0.3125
0.3,15.0,proposed,1,1030,41,1.7,0.10700277239084244,0.2854768330494944,0.03059342420698373,9.331313493544657,0.98828125
0.3,15.0,oracle_sync,1,1030,41,1.7,0.10691732168197632,0.2854768330494944,0.0,2854768330.4949436,1.0
0.3,15.0,naive_slice,2,2030,41,1.7,0.49549970030784607,0.27249554798374004,0.27249554798374004,0.9999999996330216,0.265625
0.3,15.0,adjoint_lmmse,2,2030,41,1.7,0.14684449136257172,0.27249554798374004,0.27249554798374004,0.9999999996330216,0.265625
0.3,15.0,adjoint_slice,2,2030,41,1.7,0.14684449136257172,0.27249554798374004,0.27249554798374004,0.9999999996330216,0.265625
0.3,15.0,matched_filter,2,2030,41,1.7,0.10045980662107468,0.27249554798374004,0.03432174903827715,7.939442331039032,0.9921875
0.3,15.0,proposed_no_update,2,2030,41,1.7,0.1467590481042862,0.27249554798374004,0.27249554798374004,0.9999999996330216,0.265625
0.3,15.0,proposed,2,2030,41,1.7,0.10155640542507172,0.27249554798374004,0.051611695655802196,5.279724759927231,0.98046875
0.3,15.0,oracle_sync,2,2030,41,1.7,0.09990844875574112,0.27249554798374004,0.0,2724955479.8374004,1.0
0.3,15.0,naive_slice,3,3030,41,1.7,0.5046305656433105,0.3239449864270373,0.3239449864270373,0.9999999996913056,0.23828125
0.3,15.0,adjoint_lmmse,3,3030,41,1.7,0.1615905910730362,0.3239449864270373,0.3239449864270373,0.9999999996913056,0.23828125
0.3,15.0,adjoint_slice,3,3030,41,1.7,0.1615905910730362,0.3239449864270373,0.3239449864270373,0.9999999996913056,0.23828125
0.3,15.0,matched_filter,3,3030,41,1.7,0.08886922895908356,0.3239449864270373,0.036956159677979605,8.7656560739317,0.98828125
0.3,15.0,proposed_no_update,3,3030,41,1.7,0.16133423149585724,0.3239449864270373,0.3239449864270373,0.9999999996913056,0.23828125
0.3,15.0,proposed,3,3030,41,1.7,0.0888366773724556,0.3239449864270373,0.036176067189040324,8.95467668828606,0.9765625
0.3,15.0,oracle_sync,3,3030,41,1.7,0.08761394023895264,0.3239449864270373,0.0,3239449864.270373,1.0
0.3,15.0,naive_slice,4,4030,41,1.7,0.5040751695632935,0.30222892301530424,0.30222892301530424,0.999999999669125,0.25
0.3,15.0,adjoint_lmmse,4,4030,41,1.7,0.16029460728168488,0.30222892301530424,0.30222892301530424,0.999999999669125,0.25
0.3,15.0,adjoint_slice,4,4030,41,1.7,0.16029460728168488,0.30222892301530424,0.30222892301530424,0.999999999669125,0.25
0.3,15.0,matched_filter,4,4030,41,1.7,0.10163981467485428,0.30222892301530424,0.03268167029460886,9.24765837749712,0.9921875
0.3,15.0,proposed_no_update,4,4030,41,1.7,0.15998943150043488,0.30222892301530424,0.30222892301530424,0.999999999669125,0.25
0.3,15.0,proposed,4,4030,41,1.7,0.10136515647172928,0.30222892301530424,0.02744243216005032,11.013197378108424,0.98828125
0.3,15.0,oracle_sync,4,4030,41,1.7,0.1007792204618454,0.30222892301530424,0.0,3022289230.1530423,1.0
0.3,15.0,naive_slice,5,5030,41,1.7,0.49851685762405396,0.30417286520927217,0.30417286520927217,0.9999999996712395,0.23046875
0.3,15.0,adjoint_lmmse,5,5030,41,1.7,0.1676534116268158,0.30417286520927217,0.30417286520927217,0.9999999996712395,0.23046875
0.3,15.0,adjoint_slice,5,5030,41,1.7,0.1676534116268158,0.30417286520927217,0.30417286520927217,0.9999999996712395,0.23046875
0.3,15.0,matched_filter,5,5030,41,1.7,0.11203613877296448,0.30417286520927217,0.034908698054279874,8.713383233742276,0.9921875
0.3,15.0,proposed_no_update,5,5030,41,1.7,0.16651205718517303,0.30417286520927217,0.30417286520927217,0.9999999996712395,0.23046875
0.3,15.0,proposed,5,5030,41,1.7,0.1112976148724556,0.30417286520927217,0.038758693797789935,7.84786159232823,0.984375
0.3,15.0,oracle_sync,5,5030,41,1.7,0.10992839187383652,0.30417286520927217,0.0,3041728652.0927215,1.0
0.3,15.0,naive_slice,6,6030,41,1.7,0.5031982660293579,0.29032235848517496,0.29032235848517496,0.9999999996555553,0.24609375
0.3,15.0,adjoint_lmmse,6,6030,41,1.7,0.16282349824905396,0.29032235848517496,0.29032235848517496,0.9999999996555553,0.24609375
0.3,15.0,adjoint_slice,6,6030,41,1.7,0.16282349824905396,0.29032235848517496,0.29032235848517496,0.9999999996555553,0.24609375
0.3,15.0,matched_filter,6,6030,41,1.7,0.11039022356271744,0.29032235848517496,0.0345638336742403,8.399599430475972,0.98828125
0.3,15.0,proposed_no_update,6,6030,41,1.7,0.16239625215530396,0.29032235848517496,0.29032235848517496,0.9999999996555553,0.24609375
0.3,15.0,proposed,6,6030,41,1.7,0.1099751815199852,0.29032235848517496,0.021532564596221285,13.482943745020915,0.99609375
0.3,15.0,oracle_sync,6,6030,41,1.7,0.10958049446344376,0.29032235848517496,0.0,2903223584.8517494,1.0
0.3,15.0,naive_slice,7,7030,41,1.7,0.5064839720726013,0.2956186837881248,0.2956186837881248,0.9999999996617264,0.26953125
0.3,15.0,adjoint_lmmse,7,7030,41,1.7,0.16648153960704803,0.2956186837881248,0.2956186837881248,0.9999999996617264,0.26953125
0.3,15.0,adjoint_slice,7,7030,41,1.7,0.16648153960704803,0.2956186837881248,0.2956186837881248,0.9999999996617264,0.26953125
0.3,15.0,matched_filter,7,7030,41,1.7,0.1143697127699852,0.2956186837881248,0.03350887695822417,8.822100581719445,0.99609375
0.3,15.0,proposed_no_update,7,7030,41,1.7,0.16552938520908356,0.2956186837881248,0.2956186837881248,0.9999999996617264,0.26953125
0.3,15.0,proposed,7,7030,41,1.7,0.11416830122470856,0.2956186837881248,0.04305678198136414,6.865786747126061,0.9921875
0.3,15.0,oracle_sync,7,7030,41,1.7,0.11270955950021744,0.2956186837881248,0.0,2956186837.8812475,1.0
0.3,15.0,naive_slice,8,8030,41,1.7,0.5005635619163513,0.29778101880801155,0.29778101880801155,0.9999999996641827,0.2734375
0.3,15.0,adjoint_lmmse,8,8030,41,1.7,0.15100505948066711,0.29778101880801155,0.29778101880801155,0.9999999996641827,0.2734375
0.3,15.0,adjoint_slice,8,8030,41,1.7,0.15100505948066711,0.29778101880801155,0.29778101880801155,0.9999999996641827,0.2734375
0.3,15.0,matched_filter,8,8030,41,1.7,0.09092407673597336,0.29778101880801155,0.03447253141555565,8.638211518456036,0.99609375
0.3,15.0,proposed_no_update,8,8030,41,1.7,0.15131023526191711,0.29778101880801155,0.29778101880801155,0.9999999996641827,0.2734375
0.3,15.0,proposed,8,8030,41,1.7,0.0924784392118454,0.29778101880801155,0.09516360967722044,3.129147995805558,0.984375
0.3,15.0,oracle_sync,8,8030,41,1.7,0.0908101424574852,0.29778101880801155,0.0,2977810188.0801153,1.0
0.3,15.0,naive_slice,9,9030,41,1.7,0.4945923089981079,0.31570759297979417,0.31570759297979417,0.9999999996832512,0.27734375
0.3,15.0,adjoint_lmmse,9,9030,41,1.7,0.16006062924861908,0.31570759297979417,0.31570759297979417,0.9999999996832512,0.27734375
0.3,15.0,adjoint_slice,9,9030,41,1.7,0.16006062924861908,0.31570759297979417,0.31570759297979417,0.9999999996832512,0.27734375
0.3,15.0,matched_filter,9,9030,41,1.7,0.09267985820770264,0.31570759297979417,0.033606800875278474,9.394157843587436,0.984375
0.3,15.0,proposed_no_update,9,9030,41,1.7,0.1600545346736908,0.31570759297979417,0.31570759297979417,0.9999999996832512,0.27734375
0.3,15.0,proposed,9,9030,41,1.7,0.09522908926010132,0.31570759297979417,0.08029230799903066,3.931978049384355,0.96484375
0.3,15.0,oracle_sync,9,9030,41,1.7,0.09240926802158356,0.31570759297979417,0.0,3157075929.7979417,1.0
0.5,15.0,naive_slice,0,50,41,1.7,0.5028544664382935,0.4917215759336043,0.4917215759336043,0.9999999997966329,0.16796875
0.5,15.0,adjoint_lmmse,0,50,41,1.7,0.2479085475206375,0.4917215759336043,0.4917215759336043,0.9999999997966329,0.16796875
0.5,15.0,adjoint_slice,0,50,41,1.7,0.2479085475206375,0.4917215759336043,0.4917215759336043,0.9999999997966329,0.16796875
0.5,15.0,matched_filter,0,50,41,1.7,0.1212158277630806,0.4917215759336043,0.03095795788171488,15.88352746728439,1.0
0.5,15.0,proposed_no_update,0,50,41,1.7,0.2485351711511612,0.4917215759336043,0.4917215759336043,0.9999999997966329,0.16796875
0.5,15.0,proposed,0,50,41,1.7,0.13899943232536316,0.4917215759336043,0.27758716573729136,1.7714132224031875,0.89453125
0.5,15.0,oracle_sync,0,50,41,1.7,0.12197266519069672,0.4917215759336043,0.0,4917215759.336043,1.0
0.5,15.0,naive_slice,1,1050,41,1.7,0.4962565302848816,0.47859070060053616,0.47859070060053616,0.9999999997910531,0.17578125
0.5,15.0,adjoint_lmmse,1,1050,41,1.7,0.2527974545955658,0.47859070060053616,0.47859070060053616,0.9999999997910531,0.17578125
0.5,15.0,adjoint_slice,1,1050,41,1.7,0.2527974545955658,0.47859070060053616,0.47859070060053616,0.9999999997910531,0.17578125
0.5,15.0,matched_filter,1,1050,41,1.7,0.14076538383960724,0.47859070060053616,0.03328778613095629,14.377366439449982,1.0
0.5,15.0,proposed_no_update,1,1050,41,1.7,0.251617431640625,0.47859070060053616,0.47859070060053616,0.9999999997910531,0.17578125
0.5,15.0,proposed,1,1050,41,1.7,0.15285441279411316,0.47859070060053616,0.24549159815065155,1.9495196740374228,0.92578125
0.5,15.0,oracle_sync,1,1050,41,1.7,0.1383870542049408,0.47859070060053616,0.0,4785907006.005362,1.0
0.5,15.0,naive_slice,2,2050,41,1.7,0.4971517324447632,0.5060723199880821,0.5060723199880821,0.9999999998023997,0.15234375
0.5,15.0,adjoint_lmmse,2,2050,41,1.7,0.23021648824214935,0.5060723199880821,0.5060723199880821,0.9999999998023997,0.15234375
0.5,15.0,adjoint_slice,2,2050,41,1.7,0.23021648824214935,0.5060723199880821,0.5060723199880821,0.9999999998023997,0.15234375
0.5,15.0,matched_filter,2,2050,41,1.7,0.09238281846046448,0.5060723199880821,0.032915737481892124,15.374782920449784,0.98828125
0.5,15.0,proposed_no_update,2,2050,41,1.7,0.23061321675777435,0.5060723199880821,0.5060723199880821,0.9999999998023997,0.15234375
0.5,15.0,proposed,2,2050,41,1.7,0.11503703147172928,0.5060723199880821,0.3044545368206795,1.6622262394464848,0.8984375
0.5,15.0,oracle_sync,2,2050,41,1.7,0.09259440749883652,0.5060723199880821,0.0,5060723199.880821,1.0
0.5,15.0,naive_slice,3,3050,41,1.7,0.49060672521591187,0.5252756756126244,0.5252756756126244,0.9999999998096237,0.171875
0.5,15.0,adjoint_lmmse,3,3050,41,1.7,0.23410849273204803,0.5252756756126244,0.5252756756126244,0.9999999998096237,0.171875
0.5,15.0,adjoint_slice,3,3050,41,1.7,0.23410849273204803,0.5252756756126244,0.5252756756126244,0.9999999998096237,0.171875
0.5,15.0,matched_filter,3,3050,41,1.7,0.09720256179571152,0.5252756756126244,0.030512895002964405,17.21487501727073,1.0
0.5,15.0,proposed_no_update,3,3050,41,1.7,0.23417359590530396,0.5252756756126244,0.5252756756126244,0.9999999998096237,0.171875
0.5,15.0,proposed,3,3050,41,1.7,0.12506103515625,0.5252756756126244,0.3598604576574734,1.4596648903465577,0.875
0.5,15.0,oracle_sync,3,3050,41,1.7,0.09687907248735428,0.5252756756126244,0.0,5252756756.126245,1.0
0.5,15.0,naive_slice,4,4050,41,1.7,0.49805909395217896,0.49644523289846315,0.49644523289846315,0.9999999997985679,0.140625
0.5,15.0,adjoint_lmmse,4,4050,41,1.7,0.24941204488277435,0.49644523289846315,0.49644523289846315,0.9999999997985679,0.140625
0.5,15.0,adjoint_slice,4,4050,41,1.7,0.24941204488277435,0.49644523289846315,0.49644523289846315,0.9999999997985679,0.140625
0.5,15.0,matched_filter,4,4050,41,1.7,0.12790732085704803,0.49644523289846315,0.034203667887157924,14.514385798764565,0.98828125
0.5,15.0,proposed_no_update,4,4050,41,1.7,0.25070396065711975,0.49644523289846315,0.49644523289846315,0.9999999997985679,0.140625
0.5,15.0,proposed,4,4050,41,1.7,0.1512654721736908,0.49644523289846315,0.3262574769828378,1.521636338689685,0.87109375
0.5,15.0,oracle_sync,4,4050,41,1.7,0.1297810971736908,0.49644523289846315,0.0,4964452328.984632,1.0
0.5,15.0,naive_slice,5,5050,41,1.7,0.5056783556938171,0.5080268246433602,0.5080268246433602,0.99999999980316,0.140625
0.5,15.0,adjoint_lmmse,5,5050,41,1.7,0.23158571124076843,0.5080268246433602,0.5080268246433602,0.99999999980316,0.140625
0.5,15.0,adjoint_slice,5,5050,41,1.7,0.23158571124076843,0.5080268246433602,0.5080268246433602,0.99999999980316,0.140625
0.5,15.0,matched_filter,5,5050,41,1.7,0.1005452498793602,0.5080268246433602,0.03441135175014758,14.763349805485232,0.9921875
0.5,15.0,proposed_no_update,5,5050,41,1.7,0.2313375025987625,0.5080268246433602,0.5080268246433602,0.99999999980316,0.140625
0.5,15.0,proposed,5,5050,41,1.7,0.1226705014705658,0.5080268246433602,0.3355504298571268,1.514010352209266,0.90234375
0.5,15.0,oracle_sync,5,5050,41,1.7,0.09952189773321152,0.5080268246433602,0.0,5080268246.433602,1.0
0.5,15.0,naive_slice,6,6050,41,1.7,0.4975118339061737,0.49847382704457377,0.49847382704457377,0.9999999997993877,0.16015625
0.5,15.0,adjoint_lmmse,6,6050,41,1.7,0.2427164912223816,0.49847382704457377,0.49847382704457377,0.9999999997993877,0.16015625
0.5,15.0,adjoint_slice,6,6050,41,1.7,0.2427164912223816,0.49847382704457377,0.49847382704457377,0.9999999997993877,0.16015625
0.5,15.0,matched_filter,6,6050,41,1.7,0.12172241508960724,0.49847382704457377,0.03352577081314208,14.86837777231164,1.0
0.5,15.0,proposed_no_update,6,6050,41,1.7,0.24194540083408356,0.49847382704457377,0.49847382704457377,0.9999999997993877,0.16015625
0.5,15.0,proposed,6,6050,41,1.7,0.14153645932674408,0.49847382704457377,0.3255891891993851,1.530990104791895,0.89453125
0.5,15.0,oracle_sync,6,6050,41,1.7,0.12071126699447632,0.49847382704457377,0.0,4984738270.445738,1.0
0.5,15.0,naive_slice,7,7050,41,1.7,0.5031107664108276,0.48089939055654324,0.48089939055654324,0.9999999997920562,0.171875
0.5,15.0,adjoint_lmmse,7,7050,41,1.7,0.2207173854112625,0.48089939055654324,0.48089939055654324,0.9999999997920562,0.171875
0.5,15.0,adjoint_slice,7,7050,41,1.7,0.2207173854112625,0.48089939055654324,0.48089939055654324,0.9999999997920562,0.171875
0.5,15.0,matched_filter,7,7050,41,1.7,0.10090332478284836,0.48089939055654324,0.03221324339528353,14.928623708039634,0.9921875
0.5,15.0,proposed_no_update,7,7050,41,1.7,0.22083130478858948,0.48089939055654324,0.48089939055654324,0.9999999997920562,0.171875
0.5,15.0,proposed,7,7050,41,1.7,0.11866455525159836,0.48089939055654324,0.29605956013143414,1.6243332597691391,0.91015625
0.5,15.0,oracle_sync,7,7050,41,1.7,0.10043945908546448,0.48089939055654324,0.0,4808993905.565433,1.0
0.5,15.0,naive_slice,8,8050,41,1.7,0.5032410025596619,0.4938985881779056,0.4938985881779056,0.9999999997975293,0.1875
0.5,15.0,adjoint_lmmse,8,8050,41,1.7,0.2385966181755066,0.4938985881779056,0.4938985881779056,0.9999999997975293,0.1875
0.5,15.0,adjoint_slice,8,8050,41,1.7,0.2385966181755066,0.4938985881779056,0.4938985881779056,0.9999999997975293,0.1875
0.5,15.0,matched_filter,8,8050,41,1.7,0.12184245139360428,0.4938985881779056,0.034997618711784834,14.112348352442593,0.984375
0.5,15.0,proposed_no_update,8,8050,41,1.7,0.2379862517118454,0.4938985881779056,0.4938985881779056,0.9999999997975293,0.1875
0.5,15.0,proposed,8,8050,41,1.7,0.14023235440254211,0.4938985881779056,0.3103701051741664,1.5913213927018477,0.875
0.5,15.0,oracle_sync,8,8050,41,1.7,0.11995036154985428,0.4938985881779056,0.0,4938985881.779056,1.0
0.5,15.0,naive_slice,9,9050,41,1.7,0.5048401355743408,0.5151558916583596,0.5151558916583596,0.9999999998058839,0.15625
0.5,15.0,adjoint_lmmse,9,9050,41,1.7,0.2598876953125,0.5151558916583596,0.5151558916583596,0.9999999998058839,0.15625
0.5,15.0,adjoint_slice,9,9050,41,1.7,0.2598876953125,0.5151558916583596,0.5151558916583596,0.9999999998058839,0.15625
0.5,15.0,matched_filter,9,9050,41,1.7,0.14762167632579803,0.5151558916583596,0.036599596384482166,14.075452768359895,0.9765625
0.5,15.0,proposed_no_update,9,9050,41,1.7,0.26158449053764343,0.5151558916583596,0.5151558916583596,0.9999999998058839,0.15625
0.5,15.0,proposed,9,9050,41,1.7,0.17512208223342896,0.5151558916583596,0.33008335190379445,1.560684259085074,0.8984375
0.5,15.0,oracle_sync,9,9050,41,1.7,0.14950765669345856,0.5151558916583596,0.0,5151558916.583596,1.0
0.7,15.0,naive_slice,0,70,41,1.7,0.4955892264842987,0.6906057292686087,0.6906057292686087,0.9999999998551996,0.1171875
0.7,15.0,adjoint_lmmse,0,70,41,1.7,0.2967427670955658,0.6906057292686087,0.6906057292686087,0.9999999998551996,0.1171875
0.7,15.0,adjoint_slice,0,70,41,1.7,0.2967427670955658,0.6906057292686087,0.6906057292686087,0.9999999998551996,0.1171875
0.7,15.0,matched_filter,0,70,41,1.7,0.11090292036533356,0.6906057292686087,0.04502526540353857,15.338182274890382,0.97265625
0.7,15.0,proposed_no_update,0,70,41,1.7,0.29655763506889343,0.6906057292686087,0.6906057292686087,0.9999999998551996,0.1171875
0.7,15.0,proposed,0,70,41,1.7,0.1650187224149704,0.6906057292686087,0.5363112969866595,1.2876956592563027,0.75390625
0.7,15.0,oracle_sync,0,70,41,1.7,0.10928955674171448,0.6906057292686087,0.0,6906057292.686088,1.0
0.7,15.0,naive_slice,1,1070,41,1.7,0.4984700679779053,0.6867206031363821,0.6867206031363821,0.9999999998543804,0.1328125
0.7,15.0,adjoint_lmmse,1,1070,41,1.7,0.27107545733451843,0.6867206031363821,0.6867206031363821,0.9999999998543804,0.1328125
0.7,15.0,adjoint_slice,1,1070,41,1.7,0.27107545733451843,0.6867206031363821,0.6867206031363821,0.9999999998543804,0.1328125
0.7,15.0,matched_filter,1,1070,41,1.7,0.10048624873161316,0.6867206031363821,0.05769025331461568,11.903580977552148,0.97265625
0.7,15.0,proposed_no_update,1,1070,41,1.7,0.27192384004592896,0.6867206031363821,0.6867206031363821,0.9999999998543804,0.1328125
0.7,15.0,proposed,1,1070,41,1.7,0.15678304433822632,0.6867206031363821,0.568864348593335,1.2071781343192969,0.7734375
0.7,15.0,oracle_sync,1,1070,41,1.7,0.09964600205421448,0.6867206031363821,0.0,6867206031.36382,1.0
0.7,15.0,naive_slice,2,2070,41,1.7,0.4965555965900421,0.6896044844905106,0.6896044844905106,0.9999999998549893,0.12890625
0.7,15.0,adjoint_lmmse,2,2070,41,1.7,0.2899515926837921,0.6896044844905106,0.6896044844905106,0.9999999998549893,0.12890625
0.7,15.0,adjoint_slice,2,2070,41,1.7,0.2899515926837921,0.6896044844905106,0.6896044844905106,0.9999999998549893,0.12890625
0.7,15.0,matched_filter,2,2070,41,1.7,0.10904134809970856,0.6896044844905106,0.03552071170574766,19.414151615591347,0.98046875
0.7,15.0,proposed_no_update,2,2070,41,1.7,0.2896830439567566,0.6896044844905106,0.6896044844905106,0.9999999998549893,0.12890625
0.7,15.0,proposed,2,2070,41,1.7,0.16873779892921448,0.6896044844905106,0.5481885512874376,1.2579695120322312,0.76171875
0.7,15.0,oracle_sync,2,2070,41,1.7,0.10770874470472336,0.6896044844905106,0.0,6896044844.905106,1.0
0.7,15.0,naive_slice,3,3070,41,1.7,0.5226156115531921,0.7459163524859983,0.7459163524859983,0.9999999998659367,0.0859375
0.7,15.0,adjoint_lmmse,3,3070,41,1.7,0.3008789122104645,0.7459163524859983,0.7459163524859983,0.9999999998659367,0.0859375
0.7,15.0,adjoint_slice,3,3070,41,1.7,0.3008789122104645,0.7459163524859983,0.7459163524859983,0.9999999998659367,0.0859375
0.7,15.0,matched_filter,3,3070,41,1.7,0.11621501296758652,0.7459163524859983,0.06461735523746245,11.54359147926234,0.97265625
0.7,15.0,proposed_no_update,3,3070,41,1.7,0.3013509213924408,0.7459163524859983,0.7459163524859983,0.9999999998659367,0.0859375
0.7,15.0,proposed,3,3070,41,1.7,0.18310955166816711,0.7459163524859983,0.6382811843471491,1.1686328387262082,0.734375
0.7,15.0,oracle_sync,3,3070,41,1.7,0.11458130180835724,0.7459163524859983,0.0,7459163524.8599825,1.0
0.7,15.0,naive_slice,4,4070,41,1.7,0.49867352843284607,0.7212196255898639,0.7212196255898639,0.999999999861346,0.11328125
0.7,15.0,adjoint_lmmse,4,4070,41,1.7,0.2886596918106079,0.7212196255898639,0.7212196255898639,0.999999999861346,0.11328125
