init_error,snr_db,method,mc_idx,seed,mf_grid_points,mf_search_half_range,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
0.7,15.0,adjoint_slice,4,4070,41,1.7,0.2886596918106079,0.7212196255898639,0.7212196255898639,0.999999999861346,0.11328125
0.7,15.0,matched_filter,4,4070,41,1.7,0.10575968772172928,0.7212196255898639,0.05661193058552321,12.739710814602088,0.95703125
0.7,15.0,proposed_no_update,4,4070,41,1.7,0.2888794243335724,0.7212196255898639,0.7212196255898639,0.999999999861346,0.11328125
0.7,15.0,proposed,4,4070,41,1.7,0.17247112095355988,0.7212196255898639,0.6253448385965649,1.1533150686797626,0.72265625
0.7,15.0,oracle_sync,4,4070,41,1.7,0.10415446758270264,0.7212196255898639,0.0,7212196255.898639,1.0
0.7,15.0,naive_slice,5,5070,41,1.7,0.49487510323524475,0.6879285671944939,0.6879285671944939,0.9999999998546361,0.13671875
0.7,15.0,adjoint_lmmse,5,5070,41,1.7,0.27617594599723816,0.6879285671944939,0.6879285671944939,0.9999999998546361,0.13671875
0.7,15.0,adjoint_slice,5,5070,41,1.7,0.27617594599723816,0.6879285671944939,0.6879285671944939,0.9999999998546361,0.13671875
0.7,15.0,matched_filter,5,5070,41,1.7,0.10527344048023224,0.6879285671944939,0.05676724947519439,12.118405812197361,0.9765625
0.7,15.0,proposed_no_update,5,5070,41,1.7,0.27631837129592896,0.6879285671944939,0.6879285671944939,0.9999999998546361,0.13671875
0.7,15.0,proposed,5,5070,41,1.7,0.16448161005973816,0.6879285671944939,0.5614461103034462,1.225279780992978,0.75390625
0.7,15.0,oracle_sync,5,5070,41,1.7,0.10432739555835724,0.6879285671944939,0.0,6879285671.944939,1.0
0.7,15.0,naive_slice,6,6070,41,1.7,0.4940938651561737,0.6227692902501737,0.6227692902501737,0.9999999998394269,0.12109375
0.7,15.0,adjoint_lmmse,6,6070,41,1.7,0.26346030831336975,0.6227692902501737,0.6227692902501737,0.9999999998394269,0.12109375
0.7,15.0,adjoint_slice,6,6070,41,1.7,0.26346030831336975,0.6227692902501737,0.6227692902501737,0.9999999998394269,0.12109375
0.7,15.0,matched_filter,6,6070,41,1.7,0.10921631753444672,0.6227692902501737,0.03387282788748604,18.385512142070016,0.9921875
0.7,15.0,proposed_no_update,6,6070,41,1.7,0.26294150948524475,0.6227692902501737,0.6227692902501737,0.9999999998394269,0.12109375
0.7,15.0,proposed,6,6070,41,1.7,0.15811361372470856,0.6227692902501737,0.5002361201265119,1.2449506644345827,0.78515625
0.7,15.0,oracle_sync,6,6070,41,1.7,0.10773316025733948,0.6227692902501737,0.0,6227692902.501737,1.0
0.7,15.0,naive_slice,7,7070,41,1.7,0.4946187734603882,0.7344147567093926,0.7344147567093926,0.9999999998638371,0.109375
0.7,15.0,adjoint_lmmse,7,7070,41,1.7,0.29108482599258423,0.7344147567093926,0.7344147567093926,0.9999999998638371,0.109375
0.7,15.0,adjoint_slice,7,7070,41,1.7,0.29108482599258423,0.7344147567093926,0.7344147567093926,0.9999999998638371,0.109375
0.7,15.0,matched_filter,7,7070,41,1.7,0.10472005605697632,0.7344147567093926,0.11168368480551878,6.575846394490714,0.96875
0.7,15.0,proposed_no_update,7,7070,41,1.7,0.2910807430744171,0.7344147567093926,0.7344147567093926,0.9999999998638371,0.109375
0.7,15.0,proposed,7,7070,41,1.7,0.17144165933132172,0.7344147567093926,0.6081050404244743,1.2077103588484968,0.70703125
0.7,15.0,oracle_sync,7,7070,41,1.7,0.10265910625457764,0.7344147567093926,0.0,7344147567.093925,1.0
0.7,15.0,naive_slice,8,8070,41,1.7,0.49965211749076843,0.6662722400486644,0.6662722400486644,0.9999999998499112,0.14453125
0.7,15.0,adjoint_lmmse,8,8070,41,1.7,0.2682230770587921,0.6662722400486644,0.6662722400486644,0.9999999998499112,0.14453125
0.7,15.0,adjoint_slice,8,8070,41,1.7,0.2682230770587921,0.6662722400486644,0.6662722400486644,0.9999999998499112,0.14453125
0.7,15.0,matched_filter,8,8070,41,1.7,0.09236043691635132,0.6662722400486644,0.034888512762641814,19.09718085926501,0.984375
0.7,15.0,proposed_no_update,8,8070,41,1.7,0.26820477843284607,0.6662722400486644,0.6662722400486644,0.9999999998499112,0.14453125
0.7,15.0,proposed,8,8070,41,1.7,0.15151774883270264,0.6662722400486644,0.550234254981038,1.2108883332800435,0.77734375
0.7,15.0,oracle_sync,8,8070,41,1.7,0.09201660752296448,0.6662722400486644,0.0,6662722400.486644,1.0
0.7,15.0,naive_slice,9,9070,41,1.7,0.5027629137039185,0.71022558206863,0.71022558206863,0.9999999998591996,0.109375
0.7,15.0,adjoint_lmmse,9,9070,41,1.7,0.2897949516773224,0.71022558206863,0.71022558206863,0.9999999998591996,0.109375
0.7,15.0,adjoint_slice,9,9070,41,1.7,0.2897949516773224,0.71022558206863,0.71022558206863,0.9999999998591996,0.109375
0.7,15.0,matched_filter,9,9070,41,1.7,0.10654094070196152,0.71022558206863,0.037866951072986155,18.755816353530374,0.98828125
0.7,15.0,proposed_no_update,9,9070,41,1.7,0.29018351435661316,0.71022558206863,0.71022558206863,0.9999999998591996,0.109375
0.7,15.0,proposed,9,9070,41,1.7,0.16404826939105988,0.71022558206863,0.5527346525284524,1.2849304430095914,0.7421875
0.7,15.0,oracle_sync,9,9070,41,1.7,0.10711874067783356,0.71022558206863,0.0,7102255820.686299,1.0
1.0,15.0,naive_slice,0,100,41,1.7,0.5013611316680908,0.9732927275861,0.9732927275861,0.999999999897256,0.06640625
1.0,15.0,adjoint_lmmse,0,100,41,1.7,0.33485108613967896,0.9732927275861,0.9732927275861,0.999999999897256,0.06640625
1.0,15.0,adjoint_slice,0,100,41,1.7,0.33485108613967896,0.9732927275861,0.9732927275861,0.999999999897256,0.06640625
1.0,15.0,matched_filter,0,100,41,1.7,0.10432739555835724,0.9732927275861,0.17046147235369052,5.709751966682767,0.93359375
1.0,15.0,proposed_no_update,0,100,41,1.7,0.3353922665119171,0.9732927275861,0.9732927275861,0.999999999897256,0.06640625
1.0,15.0,proposed,0,100,41,1.7,0.22310791909694672,0.9732927275861,0.9095905003200215,1.0700339626861348,0.59375
1.0,15.0,oracle_sync,0,100,41,1.7,0.0959370955824852,0.9732927275861,0.0,9732927275.861,1.0
1.0,15.0,naive_slice,1,1100,41,1.7,0.5066935420036316,1.009979386478077,1.009979386478077,0.9999999999009881,0.08203125
1.0,15.0,adjoint_lmmse,1,1100,41,1.7,0.32928264141082764,1.009979386478077,1.009979386478077,0.9999999999009881,0.08203125
1.0,15.0,adjoint_slice,1,1100,41,1.7,0.32928264141082764,1.009979386478077,1.009979386478077,0.9999999999009881,0.08203125
1.0,15.0,matched_filter,1,1100,41,1.7,0.12005412578582764,1.009979386478077,0.27986188424165953,3.608849375304996,0.89453125
1.0,15.0,proposed_no_update,1,1100,41,1.7,0.32905274629592896,1.009979386478077,1.009979386478077,0.9999999999009881,0.08203125
1.0,15.0,proposed,1,1100,41,1.7,0.21472983062267303,1.009979386478077,0.9273433073520193,1.0891105573976803,0.62109375
1.0,15.0,oracle_sync,1,1100,41,1.7,0.1060689315199852,1.009979386478077,0.0,10099793864.78077,1.0
1.0,15.0,naive_slice,2,2100,41,1.7,0.5015238523483276,1.0849063264987793,1.0849063264987793,0.9999999999078262,0.07421875
1.0,15.0,adjoint_lmmse,2,2100,41,1.7,0.35394084453582764,1.0849063264987793,1.0849063264987793,0.9999999999078262,0.07421875
1.0,15.0,adjoint_slice,2,2100,41,1.7,0.35394084453582764,1.0849063264987793,1.0849063264987793,0.9999999999078262,0.07421875
1.0,15.0,matched_filter,2,2100,41,1.7,0.11665242910385132,1.0849063264987793,0.30167746858402267,3.5962457893569484,0.90234375
1.0,15.0,proposed_no_update,2,2100,41,1.7,0.35402020812034607,1.0849063264987793,1.0849063264987793,0.9999999999078262,0.07421875
1.0,15.0,proposed,2,2100,41,1.7,0.24011434614658356,1.0849063264987793,1.0127395881811463,1.0712589288033232,0.5390625
1.0,15.0,oracle_sync,2,2100,41,1.7,0.10383504629135132,1.0849063264987793,0.0,10849063264.987793,1.0
1.0,15.0,naive_slice,3,3100,41,1.7,0.5054667592048645,0.9226777639947115,0.9226777639947115,0.9999999998916198,0.10546875
1.0,15.0,adjoint_lmmse,3,3100,41,1.7,0.3277486264705658,0.9226777639947115,0.9226777639947115,0.9999999998916198,0.10546875
1.0,15.0,adjoint_slice,3,3100,41,1.7,0.3277486264705658,0.9226777639947115,0.9226777639947115,0.9999999998916198,0.10546875
1.0,15.0,matched_filter,3,3100,41,1.7,0.1100667342543602,0.9226777639947115,0.2511374345318812,3.673995337840327,0.92578125
1.0,15.0,proposed_no_update,3,3100,41,1.7,0.3278462886810303,0.9226777639947115,0.9226777639947115,0.9999999998916198,0.10546875
1.0,15.0,proposed,3,3100,41,1.7,0.20761312544345856,0.9226777639947115,0.8354347525949817,1.104428276437265,0.6171875
1.0,15.0,oracle_sync,3,3100,41,1.7,0.10049642622470856,0.9226777639947115,0.0,9226777639.947115,1.0
1.0,15.0,naive_slice,4,4100,41,1.7,0.4901367425918579,1.0473798306356432,1.0473798306356432,0.9999999999045236,0.09375
1.0,15.0,adjoint_lmmse,4,4100,41,1.7,0.33485108613967896,1.0473798306356432,1.0473798306356432,0.9999999999045236,0.09375
1.0,15.0,adjoint_slice,4,4100,41,1.7,0.33485108613967896,1.0473798306356432,1.0473798306356432,0.9999999999045236,0.09375
1.0,15.0,matched_filter,4,4100,41,1.7,0.12316081672906876,1.0473798306356432,0.21723736079223313,4.821361419296684,0.91015625
1.0,15.0,proposed_no_update,4,4100,41,1.7,0.3352701961994171,1.0473798306356432,1.0473798306356432,0.9999999999045236,0.09375
1.0,15.0,proposed,4,4100,41,1.7,0.2341308742761612,1.0473798306356432,0.9829123897100965,1.0655881861841239,0.578125
1.0,15.0,oracle_sync,4,4100,41,1.7,0.10915731638669968,1.0473798306356432,0.0,10473798306.356432,1.0
1.0,15.0,naive_slice,5,5100,41,1.7,0.5034261345863342,1.0401869514655193,1.0401869514655193,0.9999999999038635,0.0859375
1.0,15.0,adjoint_lmmse,5,5100,41,1.7,0.3218831419944763,1.0401869514655193,1.0401869514655193,0.9999999999038635,0.0859375
1.0,15.0,adjoint_slice,5,5100,41,1.7,0.3218831419944763,1.0401869514655193,1.0401869514655193,0.9999999999038635,0.0859375
1.0,15.0,matched_filter,5,5100,41,1.7,0.11304118484258652,1.0401869514655193,0.47493553347675455,2.190164512711522,0.91015625
1.0,15.0,proposed_no_update,5,5100,41,1.7,0.32197877764701843,1.0401869514655193,1.0401869514655193,0.9999999999038635,0.0859375
1.0,15.0,proposed,5,5100,41,1.7,0.22361044585704803,1.0401869514655193,1.0042139391127585,1.0358220602683144,0.59375
1.0,15.0,oracle_sync,5,5100,41,1.7,0.0982767790555954,1.0401869514655193,0.0,10401869514.655193,1.0
1.0,15.0,naive_slice,6,6100,41,1.7,0.4985962212085724,0.9437854659537573,0.9437854659537573,0.9999999998940438,0.07421875
1.0,15.0,adjoint_lmmse,6,6100,41,1.7,0.31639406085014343,0.9437854659537573,0.9437854659537573,0.9999999998940438,0.07421875
1.0,15.0,adjoint_slice,6,6100,41,1.7,0.31639406085014343,0.9437854659537573,0.9437854659537573,0.9999999998940438,0.07421875
1.0,15.0,matched_filter,6,6100,41,1.7,0.1113993376493454,0.9437854659537573,0.22103200213092866,4.269904160609802,0.93359375
1.0,15.0,proposed_no_update,6,6100,41,1.7,0.3163391351699829,0.9437854659537573,0.9437854659537573,0.9999999998940438,0.07421875
1.0,15.0,proposed,6,6100,41,1.7,0.20357057452201843,0.9437854659537573,0.8484945258100638,1.112305898428146,0.66796875
1.0,15.0,oracle_sync,6,6100,41,1.7,0.10131226480007172,0.9437854659537573,0.0,9437854659.537573,1.0
1.0,15.0,naive_slice,7,7100,41,1.7,0.5019327998161316,0.9555399417938107,0.9555399417938107,0.9999999998953472,0.078125
1.0,15.0,adjoint_lmmse,7,7100,41,1.7,0.33708497881889343,0.9555399417938107,0.9555399417938107,0.9999999998953472,0.078125
1.0,15.0,adjoint_slice,7,7100,41,1.7,0.33708497881889343,0.9555399417938107,0.9555399417938107,0.9999999998953472,0.078125
1.0,15.0,matched_filter,7,7100,41,1.7,0.12129313498735428,0.9555399417938107,0.22780463187876426,4.194558879219301,0.94140625
1.0,15.0,proposed_no_update,7,7100,41,1.7,0.3368469476699829,0.9555399417938107,0.9555399417938107,0.9999999998953472,0.078125
1.0,15.0,proposed,7,7100,41,1.7,0.22460532188415527,0.9555399417938107,0.8798371465507298,1.0860418265258045,0.59765625
1.0,15.0,oracle_sync,7,7100,41,1.7,0.1113789901137352,0.9555399417938107,0.0,9555399417.938107,1.0
1.0,15.0,naive_slice,8,8100,41,1.7,0.5047851800918579,1.0356357993177219,1.0356357993177219,0.9999999999034409,0.06640625
1.0,15.0,adjoint_lmmse,8,8100,41,1.7,0.34215089678764343,1.0356357993177219,1.0356357993177219,0.9999999999034409,0.06640625
1.0,15.0,adjoint_slice,8,8100,41,1.7,0.34215089678764343,1.0356357993177219,1.0356357993177219,0.9999999999034409,0.06640625
1.0,15.0,matched_filter,8,8100,41,1.7,0.11145223677158356,1.0356357993177219,0.4161771121806073,2.488449673848101,0.91796875
1.0,15.0,proposed_no_update,8,8100,41,1.7,0.3421122431755066,1.0356357993177219,1.0356357993177219,0.9999999999034409,0.06640625
1.0,15.0,proposed,8,8100,41,1.7,0.21782024204730988,1.0356357993177219,0.9715444086439816,1.0659685650979125,0.578125
1.0,15.0,oracle_sync,8,8100,41,1.7,0.09347941726446152,1.0356357993177219,0.0,10356357993.177217,1.0
1.0,15.0,naive_slice,9,9100,41,1.7,0.5007100701332092,1.0231007654165383,1.0231007654165383,0.999999999902258,0.06640625
1.0,15.0,adjoint_lmmse,9,9100,41,1.7,0.33592939376831055,1.0231007654165383,1.0231007654165383,0.999999999902258,0.06640625
1.0,15.0,adjoint_slice,9,9100,41,1.7,0.33592939376831055,1.0231007654165383,1.0231007654165383,0.999999999902258,0.06640625
1.0,15.0,matched_filter,9,9100,41,1.7,0.11025594919919968,1.0231007654165383,0.27839834928970164,3.674952698747517,0.93359375
1.0,15.0,proposed_no_update,9,9100,41,1.7,0.33624064922332764,1.0231007654165383,1.0231007654165383,0.999999999902258,0.06640625
1.0,15.0,proposed,9,9100,41,1.7,0.23071493208408356,1.0231007654165383,0.966168447087443,1.058925871978978,0.5625
1.0,15.0,oracle_sync,9,9100,41,1.7,0.09862875193357468,1.0231007654165383,0.0,10231007654.165382,1.0
1.5,15.0,naive_slice,0,150,41,1.7,0.4885193109512329,1.5324312281130361,1.5324312281130361,0.9999999999347442,0.05078125
1.5,15.0,adjoint_lmmse,0,150,41,1.7,0.3740682303905487,1.5324312281130361,1.5324312281130361,0.9999999999347442,0.05078125
1.5,15.0,adjoint_slice,0,150,41,1.7,0.3740682303905487,1.5324312281130361,1.5324312281130361,0.9999999999347442,0.05078125
1.5,15.0,matched_filter,0,150,41,1.7,0.16390381753444672,1.5324312281130361,0.9396892186192326,1.630785154906526,0.76171875
1.5,15.0,proposed_no_update,0,150,41,1.7,0.3737386167049408,1.5324312281130361,1.5324312281130361,0.9999999999347442,0.05078125
1.5,15.0,proposed,0,150,41,1.7,0.2945149838924408,1.5324312281130361,1.4889199267715914,1.029223399093642,0.43359375
1.5,15.0,oracle_sync,0,150,41,1.7,0.10642700642347336,1.5324312281130361,0.0,15324312281.13036,1.0
1.5,15.0,naive_slice,1,1150,41,1.7,0.49507448077201843,1.5897991020565838,1.5897991020565838,0.999999999937099,0.05078125
1.5,15.0,adjoint_lmmse,1,1150,41,1.7,0.3822876214981079,1.5897991020565838,1.5897991020565838,0.999999999937099,0.05078125
1.5,15.0,adjoint_slice,1,1150,41,1.7,0.3822876214981079,1.5897991020565838,1.5897991020565838,0.999999999937099,0.05078125
1.5,15.0,matched_filter,1,1150,41,1.7,0.15608520805835724,1.5897991020565838,1.1748357052789475,1.3532097252217818,0.7578125
1.5,15.0,proposed_no_update,1,1150,41,1.7,0.38274335861206055,1.5897991020565838,1.5897991020565838,0.999999999937099,0.05078125
1.5,15.0,proposed,1,1150,41,1.7,0.28617963194847107,1.5897991020565838,1.5384655053869183,1.0333667517318945,0.421875
1.5,15.0,oracle_sync,1,1150,41,1.7,0.09304606914520264,1.5897991020565838,0.0,15897991020.565838,1.0
1.5,15.0,naive_slice,2,2150,41,1.7,0.48908692598342896,1.5045555128579948,1.5045555128579948,0.9999999999335352,0.05078125
1.5,15.0,adjoint_lmmse,2,2150,41,1.7,0.3804464042186737,1.5045555128579948,1.5045555128579948,0.9999999999335352,0.05078125
1.5,15.0,adjoint_slice,2,2150,41,1.7,0.3804464042186737,1.5045555128579948,1.5045555128579948,0.9999999999335352,0.05078125
1.5,15.0,matched_filter,2,2150,41,1.7,0.1763407438993454,1.5045555128579948,0.8300523775121358,1.8126031000432103,0.75
1.5,15.0,proposed_no_update,2,2150,41,1.7,0.3809753656387329,1.5045555128579948,1.5045555128579948,0.9999999999335352,0.05078125
1.5,15.0,proposed,2,2150,41,1.7,0.30177614092826843,1.5045555128579948,1.4542654422688999,1.0345810806087614,0.43359375
1.5,15.0,oracle_sync,2,2150,41,1.7,0.12988892197608948,1.5045555128579948,0.0,15045555128.579948,1.0
1.5,15.0,naive_slice,3,3150,41,1.7,0.5047973990440369,1.5265296722325281,1.5265296722325281,0.999999999934492,0.05078125
1.5,15.0,adjoint_lmmse,3,3150,41,1.7,0.3836873471736908,1.5265296722325281,1.5265296722325281,0.999999999934492,0.05078125
1.5,15.0,adjoint_slice,3,3150,41,1.7,0.3836873471736908,1.5265296722325281,1.5265296722325281,0.999999999934492,0.05078125
1.5,15.0,matched_filter,3,3150,41,1.7,0.17640991508960724,1.5265296722325281,0.9163929623584135,1.6658024829624365,0.7578125
1.5,15.0,proposed_no_update,3,3150,41,1.7,0.38346558809280396,1.5265296722325281,1.5265296722325281,0.999999999934492,0.05078125
1.5,15.0,proposed,3,3150,41,1.7,0.2960449457168579,1.5265296722325281,1.4866670433530127,1.026813420634474,0.4140625
1.5,15.0,oracle_sync,3,3150,41,1.7,0.11830241233110428,1.5265296722325281,0.0,15265296722.325281,1.0
1.5,15.0,naive_slice,4,4150,41,1.7,0.49749556183815,1.4546350988262993,1.4546350988262993,0.9999999999312542,0.05078125
1.5,15.0,adjoint_lmmse,4,4150,41,1.7,0.3713318109512329,1.4546350988262993,1.4546350988262993,0.9999999999312542,0.05078125
1.5,15.0,adjoint_slice,4,4150,41,1.7,0.3713318109512329,1.4546350988262993,1.4546350988262993,0.9999999999312542,0.05078125
1.5,15.0,matched_filter,4,4150,41,1.7,0.1676330715417862,1.4546350988262993,0.740028869269683,1.9656464214230986,0.7734375
1.5,15.0,proposed_no_update,4,4150,41,1.7,0.37189537286758423,1.4546350988262993,1.4546350988262993,0.9999999999312542,0.05078125
1.5,15.0,proposed,4,4150,41,1.7,0.28213706612586975,1.4546350988262993,1.4140220782846036,1.0287216310569156,0.46875
1.5,15.0,oracle_sync,4,4150,41,1.7,0.11819865554571152,1.4546350988262993,0.0,14546350988.262993,1.0
1.5,15.0,naive_slice,5,5150,41,1.7,0.4995687007904053,1.4703393768186883,1.4703393768186883,0.9999999999319885,0.04296875
1.5,15.0,adjoint_lmmse,5,5150,41,1.7,0.3850545585155487,1.4703393768186883,1.4703393768186883,0.9999999999319885,0.04296875
1.5,15.0,adjoint_slice,5,5150,41,1.7,0.3850545585155487,1.4703393768186883,1.4703393768186883,0.9999999999319885,0.04296875
1.5,15.0,matched_filter,5,5150,41,1.7,0.15550130605697632,1.4703393768186883,0.8049168139107553,1.826697307380439,0.76953125
1.5,15.0,proposed_no_update,5,5150,41,1.7,0.38514000177383423,1.4703393768186883,1.4703393768186883,0.9999999999319885,0.04296875
1.5,15.0,proposed,5,5150,41,1.7,0.28903403878211975,1.4703393768186883,1.4305316569990016,1.0278272204058827,0.41796875
1.5,15.0,oracle_sync,5,5150,41,1.7,0.1045634001493454,1.4703393768186883,0.0,14703393768.186882,1.0
1.5,15.0,naive_slice,6,6150,41,1.7,0.48549196124076843,1.5166855878105239,1.5166855878105239,0.9999999999340667,0.05859375
1.5,15.0,adjoint_lmmse,6,6150,41,1.7,0.3784525692462921,1.5166855878105239,1.5166855878105239,0.9999999999340667,0.05859375
1.5,15.0,adjoint_slice,6,6150,41,1.7,0.3784525692462921,1.5166855878105239,1.5166855878105239,0.9999999999340667,0.05859375
1.5,15.0,matched_filter,6,6150,41,1.7,0.16526897251605988,1.5166855878105239,0.8528575950121692,1.7783573676342144,0.76171875
1.5,15.0,proposed_no_update,6,6150,41,1.7,0.3782287836074829,1.5166855878105239,1.5166855878105239,0.9999999999340667,0.05859375
1.5,15.0,proposed,6,6150,41,1.7,0.284088134765625,1.5166855878105239,1.4919622586672534,1.016571015049468,0.453125
1.5,15.0,oracle_sync,6,6150,41,1.7,0.10979004204273224,1.5166855878105239,0.0,15166855878.105238,1.0
1.5,15.0,naive_slice,7,7150,41,1.7,0.5103638172149658,1.5579444743912656,1.5579444743912656,0.9999999999358129,0.06640625
1.5,15.0,adjoint_lmmse,7,7150,41,1.7,0.38051149249076843,1.5579444743912656,1.5579444743912656,0.9999999999358129,0.06640625
1.5,15.0,adjoint_slice,7,7150,41,1.7,0.38051149249076843,1.5579444743912656,1.5579444743912656,0.9999999999358129,0.06640625
1.5,15.0,matched_filter,7,7150,41,1.7,0.17065227031707764,1.5579444743912656,0.916669494378992,1.6995705472633356,0.734375
1.5,15.0,proposed_no_update,7,7150,41,1.7,0.38031211495399475,1.5579444743912656,1.5579444743912656,0.9999999999358129,0.06640625
1.5,15.0,proposed,7,7150,41,1.7,0.2939392328262329,1.5579444743912656,1.5246843905348109,1.0218144056309297,0.421875
1.5,15.0,oracle_sync,7,7150,41,1.7,0.10439249873161316,1.5579444743912656,0.0,15579444743.912655,1.0
1.5,15.0,naive_slice,8,8150,41,1.7,0.5008484125137329,1.55783328492619,1.55783328492619,0.9999999999358082,0.046875
1.5,15.0,adjoint_lmmse,8,8150,41,1.7,0.39523112773895264,1.55783328492619,1.55783328492619,0.9999999999358082,0.046875
1.5,15.0,adjoint_slice,8,8150,41,1.7,0.39523112773895264,1.55783328492619,1.55783328492619,0.9999999999358082,0.046875
1.5,15.0,matched_filter,8,8150,41,1.7,0.16580811142921448,1.55783328492619,0.8910576367187805,1.7482968784016106,0.75
1.5,15.0,proposed_no_update,8,8150,41,1.7,0.39552614092826843,1.55783328492619,1.55783328492619,0.9999999999358082,0.046875
1.5,15.0,proposed,8,8150,41,1.7,0.3011983335018158,1.55783328492619,1.5130385359399932,1.0296058215433403,0.37890625
1.5,15.0,oracle_sync,8,8150,41,1.7,0.10677286982536316,1.55783328492619,0.0,15578332849.2619,1.0
1.5,15.0,naive_slice,9,9150,41,1.7,0.491178423166275,1.5382094868056242,1.5382094868056242,0.9999999999349893,0.05859375
1.5,15.0,adjoint_lmmse,9,9150,41,1.7,0.3892517387866974,1.5382094868056242,1.5382094868056242,0.9999999999349893,0.05859375
1.5,15.0,adjoint_slice,9,9150,41,1.7,0.3892517387866974,1.5382094868056242,1.5382094868056242,0.9999999999349893,0.05859375
1.5,15.0,matched_filter,9,9150,41,1.7,0.17116495966911316,1.5382094868056242,1.1317539488426371,1.3591377244521443,0.74609375
1.5,15.0,proposed_no_update,9,9150,41,1.7,0.3896423578262329,1.5382094868056242,1.5382094868056242,0.9999999999349893,0.05859375
1.5,15.0,proposed,9,9150,41,1.7,0.29531046748161316,1.5382094868056242,1.493890943293734,1.0296665185687583,0.41796875
1.5,15.0,oracle_sync,9,9150,41,1.7,0.11026611924171448,1.5382094868056242,0.0,15382094868.056242,1.0
