pn_linewidth,method,mc_idx,seed,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
0.0,adjoint_slice,0,0,0.1585489958524704,0.29852958783551614,0.29852958783551614,0.9999999996650248,0.30078125
0.0,proposed_no_update,0,0,0.15862223505973816,0.29852958783551614,0.29852958783551614,0.9999999996650248,0.30078125
0.0,proposed,0,0,0.1039123609662056,0.29852958783551614,0.08657927429670724,3.4480490846764336,0.98828125
0.0,oracle_sync,0,0,0.10228068381547928,0.29852958783551614,0.0,2985295878.355161,1.0
0.0,adjoint_slice,1,1000,0.1576436460018158,0.2983291466607543,0.2983291466607543,0.9999999996647997,0.234375
0.0,proposed_no_update,1,1000,0.1577962338924408,0.2983291466607543,0.2983291466607543,0.9999999996647997,0.234375
0.0,proposed,1,1000,0.10207520425319672,0.2983291466607543,0.03191668288268294,9.347122532207338,0.984375
0.0,oracle_sync,1,1000,0.10190023481845856,0.2983291466607543,0.0,2983291466.6075425,1.0
0.0,adjoint_slice,2,2000,0.1590779721736908,0.30937910677802666,0.30937910677802666,0.9999999996767719,0.2578125
0.0,proposed_no_update,2,2000,0.1588948667049408,0.30937910677802666,0.30937910677802666,0.9999999996767719,0.2578125
0.0,proposed,2,2000,0.10122071206569672,0.30937910677802666,0.08043884894550397,3.8461403967007537,0.97265625
0.0,oracle_sync,2,2000,0.10003866255283356,0.30937910677802666,0.0,3093791067.7802663,1.0
0.0,adjoint_slice,3,3000,0.15035603940486908,0.2891106370728558,0.2891106370728558,0.9999999996541116,0.2734375
0.0,proposed_no_update,3,3000,0.15026652812957764,0.2891106370728558,0.2891106370728558,0.9999999996541116,0.2734375
0.0,proposed,3,3000,0.09976807236671448,0.2891106370728558,0.07838438118105343,3.6883704680429465,0.98046875
0.0,oracle_sync,3,3000,0.0961202010512352,0.2891106370728558,0.0,2891106370.7285576,1.0
0.0,adjoint_slice,4,4000,0.15202027559280396,0.28605138623473214,0.28605138623473214,0.9999999996504124,0.2109375
0.0,proposed_no_update,4,4000,0.1519877165555954,0.28605138623473214,0.28605138623473214,0.9999999996504124,0.2109375
0.0,proposed,4,4000,0.09878947585821152,0.28605138623473214,0.031830793093523366,8.9866245084001,0.984375
0.0,oracle_sync,4,4000,0.09847208857536316,0.28605138623473214,0.0,2860513862.3473215,1.0
0.0,adjoint_slice,5,5000,0.16571453213691711,0.3136009387427051,0.3136009387427051,0.9999999996811234,0.265625
0.0,proposed_no_update,5,5000,0.1655680388212204,0.3136009387427051,0.3136009387427051,0.9999999996811234,0.265625
0.0,proposed,5,5000,0.0999959334731102,0.3136009387427051,0.030866172905863763,10.16002011921365,0.984375
0.0,oracle_sync,5,5000,0.09935913234949112,0.3136009387427051,0.0,3136009387.427051,1.0
0.0,adjoint_slice,6,6000,0.15316569805145264,0.29324891167029393,0.29324891167029393,0.9999999996589928,0.28515625
0.0,proposed_no_update,6,6000,0.15337321162223816,0.29324891167029393,0.29324891167029393,0.9999999996589928,0.28515625
0.0,proposed,6,6000,0.0960896834731102,0.29324891167029393,0.026667318150251768,10.996565493327225,0.98828125
0.0,oracle_sync,6,6000,0.09572754055261612,0.29324891167029393,0.0,2932489116.702939,1.0
0.0,adjoint_slice,7,7000,0.15944825112819672,0.3044155223475018,0.3044155223475018,0.9999999996715017,0.2109375
0.0,proposed_no_update,7,7000,0.15940959751605988,0.3044155223475018,0.3044155223475018,0.9999999996715017,0.2109375
0.0,proposed,7,7000,0.10110270977020264,0.3044155223475018,0.10128526709760555,3.0055261813506715,0.984375
0.0,oracle_sync,7,7000,0.09772136062383652,0.3044155223475018,0.0,3044155223.475018,1.0
0.0,adjoint_slice,8,8000,0.15784913301467896,0.305659828099226,0.305659828099226,0.9999999996728389,0.265625
0.0,proposed_no_update,8,8000,0.15782268345355988,0.305659828099226,0.305659828099226,0.9999999996728389,0.265625
0.0,proposed,8,8000,0.0977071151137352,0.305659828099226,0.038646180738780324,7.909185887587246,0.98828125
0.0,oracle_sync,8,8000,0.09636027365922928,0.305659828099226,0.0,3056598280.9922595,1.0
0.0,adjoint_slice,9,9000,0.16350504755973816,0.3091101624682385,0.3091101624682385,0.9999999996764907,0.25390625
0.0,proposed_no_update,9,9000,0.16330364346504211,0.3091101624682385,0.3091101624682385,0.9999999996764907,0.25390625
0.0,proposed,9,9000,0.10556641221046448,0.3091101624682385,0.08305966235775641,3.721543687050858,0.98828125
0.0,oracle_sync,9,9000,0.10348714888095856,0.3091101624682385,0.0,3091101624.682385,1.0
50000.0,adjoint_slice,0,50,0.16858725249767303,0.2950329554428455,0.2950329554428455,0.9999999996610548,0.25390625
50000.0,proposed_no_update,0,50,0.16919149458408356,0.2950329554428455,0.2950329554428455,0.9999999996610548,0.25390625
50000.0,proposed,0,50,0.11275024712085724,0.2950329554428455,0.024456254192442687,12.063701657453516,0.984375
50000.0,oracle_sync,0,50,0.11252645403146744,0.2950329554428455,0.0,2950329554.4284554,1.0
50000.0,adjoint_slice,1,1050,0.17043253779411316,0.28715443559830306,0.28715443559830306,0.9999999996517553,0.2578125
50000.0,proposed_no_update,1,1050,0.1691080778837204,0.28715443559830306,0.28715443559830306,0.9999999996517553,0.2578125
50000.0,proposed,1,1050,0.11804810166358948,0.28715443559830306,0.022537169426769244,12.741370883208123,0.99609375
50000.0,oracle_sync,1,1050,0.1177469938993454,0.28715443559830306,0.0,2871544355.9830303,1.0
50000.0,adjoint_slice,2,2050,0.1546224057674408,0.303643402680808,0.303643402680808,0.9999999996706663,0.2734375
50000.0,proposed_no_update,2,2050,0.15499675273895264,0.303643402680808,0.303643402680808,0.9999999996706663,0.2734375
50000.0,proposed,2,2050,0.09471029043197632,0.303643402680808,0.09150391900459182,3.318365001762757,0.984375
50000.0,oracle_sync,2,2050,0.09309489279985428,0.303643402680808,0.0,3036434026.8080797,1.0
50000.0,adjoint_slice,3,3050,0.16042481362819672,0.31516541658300745,0.31516541658300745,0.9999999996827063,0.25
50000.0,proposed_no_update,3,3050,0.16052857041358948,0.31516541658300745,0.31516541658300745,0.9999999996827063,0.25
50000.0,proposed,3,3050,0.09637248516082764,0.31516541658300745,0.03514495619253804,8.967585959124474,0.9765625
50000.0,oracle_sync,3,3050,0.09596557915210724,0.31516541658300745,0.0,3151654165.8300743,1.0
50000.0,adjoint_slice,4,4050,0.17028403282165527,0.29786715013557147,0.29786715013557147,0.9999999996642799,0.2890625
50000.0,proposed_no_update,4,4050,0.17140503227710724,0.29786715013557147,0.29786715013557147,0.9999999996642799,0.2890625
50000.0,proposed,4,4050,0.1143493726849556,0.29786715013557147,0.044481182449952916,6.696475522004456,0.9921875
50000.0,oracle_sync,4,4050,0.11286011338233948,0.29786715013557147,0.0,2978671501.355715,1.0
50000.0,adjoint_slice,5,5050,0.15715129673480988,0.30481610939315273,0.30481610939315273,0.9999999996719333,0.2421875
50000.0,proposed_no_update,5,5050,0.15669962763786316,0.30481610939315273,0.30481610939315273,0.9999999996719333,0.2421875
50000.0,proposed,5,5050,0.09917399287223816,0.30481610939315273,0.028689202177493427,10.624767689420205,0.98046875
50000.0,oracle_sync,5,5050,0.09889323264360428,0.30481610939315273,0.0,3048161093.931527,1.0
50000.0,adjoint_slice,6,6050,0.16893310844898224,0.2990843069238652,0.2990843069238652,0.9999999996656461,0.2890625
50000.0,proposed_no_update,6,6050,0.16817831993103027,0.2990843069238652,0.2990843069238652,0.9999999996656461,0.2890625
50000.0,proposed,6,6050,0.11231079697608948,0.2990843069238652,0.025934626469136628,11.532238805388813,0.98828125
50000.0,oracle_sync,6,6050,0.11211345344781876,0.2990843069238652,0.0,2990843069.2386518,1.0
50000.0,adjoint_slice,7,7050,0.1524251401424408,0.2885396436330411,0.2885396436330411,0.9999999996534271,0.2734375
50000.0,proposed_no_update,7,7050,0.15242920815944672,0.2885396436330411,0.2885396436330411,0.9999999996534271,0.2734375
50000.0,proposed,7,7050,0.09812825918197632,0.2885396436330411,0.025611406014812745,11.266060220963807,0.9921875
50000.0,oracle_sync,7,7050,0.0979919508099556,0.2885396436330411,0.0,2885396436.3304105,1.0
50000.0,adjoint_slice,8,8050,0.16680094599723816,0.296339164019762,0.296339164019762,0.9999999996625488,0.3203125
50000.0,proposed_no_update,8,8050,0.16611126065254211,0.296339164019762,0.296339164019762,0.9999999996625488,0.3203125
50000.0,proposed,8,8050,0.11011149734258652,0.296339164019762,0.028134617290306082,10.532901866362934,0.98046875
50000.0,oracle_sync,8,8050,0.10974325239658356,0.296339164019762,0.0,2963391640.19762,1.0
50000.0,adjoint_slice,9,9050,0.17850139737129211,0.30909354876878914,0.30909354876878914,0.9999999996764734,0.2578125
50000.0,proposed_no_update,9,9050,0.18015137314796448,0.30909354876878914,0.30909354876878914,0.9999999996764734,0.2578125
50000.0,proposed,9,9050,0.1251729428768158,0.30909354876878914,0.08772886451679117,3.5232822186738884,0.98828125
50000.0,oracle_sync,9,9050,0.12313233315944672,0.30909354876878914,0.0,3090935487.6878915,1.0
100000.0,adjoint_slice,0,100,0.15277507901191711,0.2919878280006361,0.2919878280006361,0.99999999965752,0.24609375
100000.0,proposed_no_update,0,100,0.1536153256893158,0.2919878280006361,0.2919878280006361,0.99999999965752,0.24609375
100000.0,proposed,0,100,0.09624430537223816,0.2919878280006361,0.023978957214463265,12.176835888711445,0.99609375
100000.0,oracle_sync,0,100,0.0959370955824852,0.2919878280006361,0.0,2919878280.006361,1.0
100000.0,adjoint_slice,1,1100,0.16525472700595856,0.30299382558865473,0.30299382558865473,0.9999999996699602,0.2734375
100000.0,proposed_no_update,1,1100,0.16478271782398224,0.30299382558865473,0.30299382558865473,0.9999999996699602,0.2734375
100000.0,proposed,1,1100,0.10637614130973816,0.30299382558865473,0.028526545184506622,10.621469321531098,0.984375
100000.0,oracle_sync,1,1100,0.1060689315199852,0.30299382558865473,0.0,3029938255.886547,1.0
100000.0,adjoint_slice,2,2100,0.17129111289978027,0.3254719137568978,0.3254719137568978,0.9999999996927538,0.234375
100000.0,proposed_no_update,2,2100,0.17150065302848816,0.3254719137568978,0.3254719137568978,0.9999999996927538,0.234375
100000.0,proposed,2,2100,0.10621745139360428,0.3254719137568978,0.07329060871037783,4.440840634834672,0.9765625
100000.0,oracle_sync,2,2100,0.10383504629135132,0.3254719137568978,0.0,3254719137.5689783,1.0
100000.0,adjoint_slice,3,3100,0.1501159816980362,0.2768033384590786,0.2768033384590786,0.9999999996387327,0.265625
100000.0,proposed_no_update,3,3100,0.15038859844207764,0.2768033384590786,0.2768033384590786,0.9999999996387327,0.265625
100000.0,proposed,3,3100,0.1011861190199852,0.2768033384590786,0.036258101788298545,7.634247907180447,0.984375
100000.0,oracle_sync,3,3100,0.10049642622470856,0.2768033384590786,0.0,2768033384.590786,1.0
100000.0,adjoint_slice,4,4100,0.17251181602478027,0.31421396073960034,0.31421396073960034,0.9999999996817455,0.2734375
100000.0,proposed_no_update,4,4100,0.17373251914978027,0.31421396073960034,0.31421396073960034,0.9999999996817455,0.2734375
100000.0,proposed,4,4100,0.11078695207834244,0.31421396073960034,0.0882530870642824,3.5603735895911903,0.98828125
100000.0,oracle_sync,4,4100,0.10915731638669968,0.31421396073960034,0.0,3142139607.3960032,1.0
100000.0,adjoint_slice,5,5100,0.15982259809970856,0.3120561018763427,0.3120561018763427,0.9999999996795448,0.296875
100000.0,proposed_no_update,5,5100,0.16027425229549408,0.3120561018763427,0.3120561018763427,0.9999999996795448,0.296875
100000.0,proposed,5,5100,0.10085450112819672,0.3120561018763427,0.0953888704336788,3.2714099677505413,0.9765625
100000.0,oracle_sync,5,5100,0.0982767790555954,0.3120561018763427,0.0,3120561018.763427,1.0
100000.0,adjoint_slice,6,6100,0.1539205014705658,0.28313565085385023,0.28313565085385023,0.9999999996468124,0.2734375
100000.0,proposed_no_update,6,6100,0.1539001613855362,0.28313565085385023,0.28313565085385023,0.9999999996468124,0.2734375
100000.0,proposed,6,6100,0.10175781697034836,0.28313565085385023,0.027576233774001865,10.267379227617552,0.99609375
100000.0,oracle_sync,6,6100,0.10131226480007172,0.28313565085385023,0.0,2831356508.538502,1.0
100000.0,adjoint_slice,7,7100,0.16251425445079803,0.286661995697063,0.286661995697063,0.999999999651157,0.23828125
100000.0,proposed_no_update,7,7100,0.16179606318473816,0.286661995697063,0.286661995697063,0.999999999651157,0.23828125
100000.0,proposed,7,7100,0.11162109673023224,0.286661995697063,0.01962129993101381,14.609735096245378,0.9921875
100000.0,oracle_sync,7,7100,0.1113789901137352,0.286661995697063,0.0,2866619956.97063,1.0
100000.0,adjoint_slice,8,8100,0.15575562417507172,0.3106907542763206,0.3106907542763206,0.9999999996781365,0.21484375
100000.0,proposed_no_update,8,8100,0.15544231235980988,0.3106907542763206,0.3106907542763206,0.9999999996781365,0.21484375
100000.0,proposed,8,8100,0.09587402641773224,0.3106907542763206,0.07657096814818988,4.057552900066211,0.98828125
100000.0,oracle_sync,8,8100,0.09347941726446152,0.3106907542763206,0.0,3106907542.763206,1.0
100000.0,adjoint_slice,9,9100,0.16287435591220856,0.3069302431357254,0.3069302431357254,0.9999999996741931,0.265625
100000.0,proposed_no_update,9,9100,0.16338706016540527,0.3069302431357254,0.3069302431357254,0.9999999996741931,0.265625
100000.0,proposed,9,9100,0.09852498769760132,0.3069302431357254,0.023461489621343024,13.082299836080296,0.9921875
100000.0,oracle_sync,9,9100,0.09862875193357468,0.3069302431357254,0.0,3069302431.357254,1.0
200000.0,adjoint_slice,0,200,0.23379313945770264,0.29674610185178923,0.29674610185178923,0.9999999996630116,0.26953125
200000.0,proposed_no_update,0,200,0.2313232570886612,0.29674610185178923,0.29674610185178923,0.9999999996630116,0.26953125
200000.0,proposed,0,200,0.19572551548480988,0.29674610185178923,0.029906467488707334,9.922472487651481,0.98828125
200000.0,oracle_sync,0,200,0.19522503018379211,0.29674610185178923,0.0,2967461018.5178924,1.0
200000.0,adjoint_slice,1,1200,0.17828980088233948,0.3160135675974447,0.3160135675974447,0.9999999996835579,0.26171875
200000.0,proposed_no_update,1,1200,0.17782796919345856,0.3160135675974447,0.3160135675974447,0.9999999996835579,0.26171875
200000.0,proposed,1,1200,0.11745402961969376,0.3160135675974447,0.030164387404862263,10.47637939097904,0.9921875
200000.0,oracle_sync,1,1200,0.11707153916358948,0.3160135675974447,0.0,3160135675.974447,1.0
200000.0,adjoint_slice,2,2200,0.17259319126605988,0.31429241340856573,0.31429241340856573,0.999999999681825,0.2578125
200000.0,proposed_no_update,2,2200,0.17172038555145264,0.31429241340856573,0.31429241340856573,0.999999999681825,0.2578125
200000.0,proposed,2,2200,0.11472168564796448,0.31429241340856573,0.038692829116305956,8.122756070680829,0.97265625
200000.0,oracle_sync,2,2200,0.11413778364658356,0.31429241340856573,0.0,3142924134.085657,1.0
200000.0,adjoint_slice,3,3200,0.16016846895217896,0.29181859119517833,0.29181859119517833,0.9999999996573213,0.2265625
200000.0,proposed_no_update,3,3200,0.15923665463924408,0.29181859119517833,0.29181859119517833,0.9999999996573213,0.2265625
200000.0,proposed,3,3200,0.10442912578582764,0.29181859119517833,0.026568591439890123,10.98359281699376,0.98828125
200000.0,oracle_sync,3,3200,0.10428670793771744,0.29181859119517833,0.0,2918185911.951783,1.0
200000.0,adjoint_slice,4,4200,0.17026367783546448,0.31008164625474927,0.31008164625474927,0.9999999996775043,0.26953125
200000.0,proposed_no_update,4,4200,0.1712544858455658,0.31008164625474927,0.31008164625474927,0.9999999996775043,0.26953125
200000.0,proposed,4,4200,0.10805868357419968,0.31008164625474927,0.03135484798951484,9.88943226162341,0.98046875
200000.0,oracle_sync,4,4200,0.10746460407972336,0.31008164625474927,0.0,3100816462.5474925,1.0
200000.0,adjoint_slice,5,5200,0.15991415083408356,0.283032180037806,0.283032180037806,0.9999999996466833,0.26171875
200000.0,proposed_no_update,5,5200,0.15928345918655396,0.283032180037806,0.283032180037806,0.9999999996466833,0.26171875
200000.0,proposed,5,5200,0.11080323159694672,0.283032180037806,0.02588363672421702,10.934791813065385,0.99609375
200000.0,oracle_sync,5,5200,0.11039632558822632,0.283032180037806,0.0,2830321800.37806,1.0
200000.0,adjoint_slice,6,6200,0.18010254204273224,0.30780701630483925,0.30780701630483925,0.9999999996751211,0.1953125
200000.0,proposed_no_update,6,6200,0.18112997710704803,0.30780701630483925,0.30780701630483925,0.9999999996751211,0.1953125
200000.0,proposed,6,6200,0.12743531167507172,0.30780701630483925,0.030205117546141764,10.190558431549656,0.99609375
200000.0,oracle_sync,6,6200,0.12713013589382172,0.30780701630483925,0.0,3078070163.0483923,1.0
200000.0,adjoint_slice,7,7200,0.17610473930835724,0.31296572198633327,0.31296572198633327,0.9999999996804761,0.25
200000.0,proposed_no_update,7,7200,0.17479248344898224,0.31296572198633327,0.31296572198633327,0.9999999996804761,0.25
200000.0,proposed,7,7200,0.11215007305145264,0.31296572198633327,0.03127276754917521,10.007611910057069,0.98046875
200000.0,oracle_sync,7,7200,0.11158040910959244,0.31296572198633327,0.0,3129657219.8633327,1.0
200000.0,adjoint_slice,8,8200,0.1744588315486908,0.311720410336455,0.311720410336455,0.9999999996791997,0.24609375
200000.0,proposed_no_update,8,8200,0.17584432661533356,0.311720410336455,0.311720410336455,0.9999999996791997,0.24609375
200000.0,proposed,8,8200,0.1123657301068306,0.311720410336455,0.032689951960499675,9.535664346021383,0.98046875
200000.0,oracle_sync,8,8200,0.1120402067899704,0.311720410336455,0.0,3117204103.3645496,1.0
200000.0,adjoint_slice,9,9200,0.17646892368793488,0.323959510852359,0.323959510852359,0.9999999996913195,0.21875
200000.0,proposed_no_update,9,9200,0.17603354156017303,0.323959510852359,0.323959510852359,0.9999999996913195,0.21875
200000.0,proposed,9,9200,0.11749064922332764,0.323959510852359,0.10136055843287345,3.196110159034807,0.98046875
200000.0,oracle_sync,9,9200,0.11454061418771744,0.323959510852359,0.0,3239595108.52359,1.0
500000.0,adjoint_slice,0,500,0.23517660796642303,0.30934952253029013,0.30934952253029013,0.999999999676741,0.24609375
500000.0,proposed_no_update,0,500,0.23284709453582764,0.30934952253029013,0.30934952253029013,0.999999999676741,0.24609375
500000.0,proposed,0,500,0.1904195249080658,0.30934952253029013,0.029757523278554424,10.395674350817492,0.9765625
500000.0,oracle_sync,0,500,0.19026082754135132,0.30934952253029013,0.0,3093495225.3029013,1.0
500000.0,adjoint_slice,1,1500,0.26194053888320923,0.309456520032208,0.309456520032208,0.9999999996768528,0.28125
500000.0,proposed_no_update,1,1500,0.2600952386856079,0.309456520032208,0.309456520032208,0.9999999996768528,0.28125
500000.0,proposed,1,1500,0.2230977565050125,0.309456520032208,0.033040799396362903,9.365890800138558,0.9765625
500000.0,oracle_sync,1,1500,0.22261761128902435,0.309456520032208,0.0,3094565200.32208,1.0
500000.0,adjoint_slice,2,2500,0.1798502653837204,0.33158072203669103,0.33158072203669103,0.9999999996984142,0.27734375
500000.0,proposed_no_update,2,2500,0.1807149350643158,0.33158072203669103,0.33158072203669103,0.9999999996984142,0.27734375
500000.0,proposed,2,2500,0.1193440854549408,0.33158072203669103,0.10564824194770601,3.138535157896561,0.9765625
500000.0,oracle_sync,2,2500,0.1156819686293602,0.33158072203669103,0.0,3315807220.36691,1.0
500000.0,adjoint_slice,3,3500,0.3034200072288513,0.2886111625332005,0.2886111625332005,0.999999999653513,0.30078125
500000.0,proposed_no_update,3,3500,0.30027875304222107,0.2886111625332005,0.2886111625332005,0.999999999653513,0.30078125
500000.0,proposed,3,3500,0.2827657163143158,0.2886111625332005,0.02630244869406269,10.972786784717526,0.984375
500000.0,oracle_sync,3,3500,0.28300783038139343,0.2886111625332005,0.0,2886111625.332005,1.0
500000.0,adjoint_slice,4,4500,0.19701336324214935,0.2886551684673041,0.2886551684673041,0.9999999996535659,0.2890625
500000.0,proposed_no_update,4,4500,0.19941407442092896,0.2886551684673041,0.2886551684673041,0.9999999996535659,0.2890625
500000.0,proposed,4,4500,0.16158854961395264,0.2886551684673041,0.07038528059763643,4.101072917607861,0.9765625
500000.0,oracle_sync,4,4500,0.15945638716220856,0.2886551684673041,0.0,2886551684.673041,1.0
500000.0,adjoint_slice,5,5500,0.1564941555261612,0.26703711614099945,0.26703711614099945,0.9999999996255202,0.2890625
500000.0,proposed_no_update,5,5500,0.15623779594898224,0.26703711614099945,0.26703711614099945,0.9999999996255202,0.2890625
500000.0,proposed,5,5500,0.11481527239084244,0.26703711614099945,0.023779575248497643,11.229683971537803,0.99609375
500000.0,oracle_sync,5,5500,0.11454875022172928,0.26703711614099945,0.0,2670371161.4099946,1.0
500000.0,adjoint_slice,6,6500,0.1945088803768158,0.31925536497525225,0.31925536497525225,0.9999999996867711,0.2578125
500000.0,proposed_no_update,6,6500,0.19700725376605988,0.31925536497525225,0.31925536497525225,0.9999999996867711,0.2578125
500000.0,proposed,6,6500,0.14473877847194672,0.31925536497525225,0.05884851638559228,5.4250367560822825,0.96875
500000.0,oracle_sync,6,6500,0.14325562119483948,0.31925536497525225,0.0,3192553649.7525225,1.0
500000.0,adjoint_slice,7,7500,0.1710612028837204,0.31369175556524614,0.31369175556524614,0.9999999996812157,0.26953125
500000.0,proposed_no_update,7,7500,0.17238770425319672,0.31369175556524614,0.31369175556524614,0.9999999996812157,0.26953125
500000.0,proposed,7,7500,0.11036377400159836,0.31369175556524614,0.03656245391184927,8.579614362416264,0.98828125
500000.0,oracle_sync,7,7500,0.10964559763669968,0.31369175556524614,0.0,3136917555.6524615,1.0
500000.0,adjoint_slice,8,8500,0.18511760234832764,0.3279805993675531,0.3279805993675531,0.9999999996951039,0.24609375
500000.0,proposed_no_update,8,8500,0.18656820058822632,0.3279805993675531,0.3279805993675531,0.9999999996951039,0.24609375
500000.0,proposed,8,8500,0.12986044585704803,0.3279805993675531,0.14692034652590016,2.2323701713193094,0.97265625
500000.0,oracle_sync,8,8500,0.1260579526424408,0.3279805993675531,0.0,3279805993.675531,1.0
500000.0,adjoint_slice,9,9500,0.20569255948066711,0.31280612257127005,0.31280612257127005,0.9999999996803132,0.26171875
500000.0,proposed_no_update,9,9500,0.2077636867761612,0.31280612257127005,0.31280612257127005,0.9999999996803132,0.26171875
500000.0,proposed,9,9500,0.15297241508960724,0.31280612257127005,0.030171009470760252,10.367771149243246,0.9921875
500000.0,oracle_sync,9,9500,0.15275472402572632,0.31280612257127005,0.0,3128061225.7127004,1.0
